bs,time_f,time_b,time_kron,time_inv,time_prec,mem_param,mem_act,mem_peak_err,mem_save_err,mem_kron
1,1.6042232513427734,2.272152900695801,2.8134822845458984,52.30073928833008,3.7834644317626953,30.005859375,71.751953125,51.505859375,13.5,94.5
2,2.2539377212524414,3.7070274353027344,4.562950134277344,52.1834135055542,3.780245780944824,31.005859375,130.50390625,90.005859375,27.0,94.5
4,3.9117813110351567,6.696367263793945,8.175945281982422,52.089595794677734,3.7926673889160156,34.005859375,249.0078125,162.005859375,54.0,94.5
8,7.2464704513549805,12.749648094177246,15.658020973205566,52.17251777648926,3.7839889526367188,40.005859375,486.015625,303.755859375,108.0,94.5
16,14.23041820526123,24.692296981811523,30.790066719055176,52.0970344543457,3.7908315658569336,52.005859375,960.03125,594.005859375,216.0,94.5
32,27.296829223632812,49.28758144378662,60.96630096435547,52.034878730773926,3.774380683898926,76.005859375,1908.0625,1170.005859375,432.0,94.5
64,53.95517349243164,97.64480590820312,120.68333625793457,51.955485343933105,3.791046142578125,124.005859375,3804.125,2322.005859375,864.0,94.5
